,AGENT_EXECUTING,AGENT_EXECUTING_PENDING,AGENT_SCHEDULING,AGENT_SCHEDULING_PENDING,AGENT_STAGING_INPUT,AGENT_STAGING_INPUT_PENDING,AGENT_STAGING_OUTPUT,AGENT_STAGING_OUTPUT_PENDING,CANCELED,DONE,FAILED,NEW,UMGR_SCHEDULING,UMGR_SCHEDULING_PENDING,UMGR_STAGING_INPUT,UMGR_STAGING_INPUT_PENDING,UMGR_STAGING_OUTPUT,UMGR_STAGING_OUTPUT_PENDING,U_AGENT_EXECUTING,U_AGENT_QUEUING,U_AGENT_QUEUING_EXEC,U_AGENT_SCHEDULING,U_UMGR_BINDING,U_UMGR_SCHEDULING,cu_exec_start_stop,experiment,hid,pid,sid,uid,util_u_eprep,util_u_equeue,util_u_exec_cu,util_u_exec_rp,util_u_pre_exec,util_u_total
149,9136.540282011032,9136.222669124603,9136.163860082626,9136.107437133789,9136.103027105331,9135.59107017517,12411.898338079453,12411.897768974304,,12417.357876062393,,9133.189653158188,9133.5653591156,9133.54933309555,9133.596167087555,9133.5754840374,12417.357517004013,12411.898952007294,3275.357486963272,0.05642294883728027,0.317612886428833,0.05880904197692871,0.016026020050048828,0.3596799373626709,3270.445561170578,exp1,summit.olcf.ornl.gov,pilot.0000,re.session.login3.hrlee.018129.0000,unit.000149,0.005716085433959961,0.31922483444213867,4.81810188293457,0.024816036224365234,4.804781913757324,3275.6776518821716
150,9136.555011034012,9136.224821090698,9136.163860082626,9136.107437133789,9136.103027105331,9135.59107017517,12096.838124036789,12096.837567090988,,12101.018612146378,,9133.19242310524,9133.5653591156,9133.54933309555,9133.596167087555,9133.5754840374,12101.018198013306,12096.838684082031,2960.2825560569763,0.05642294883728027,0.33018994331359863,0.060961008071899414,0.016026020050048828,0.35690999031066895,2955.3309400081635,exp1,summit.olcf.ornl.gov,pilot.0000,re.session.login3.hrlee.018129.0000,unit.000150,0.0051190853118896484,0.33181095123291016,4.867640018463135,0.021947860717773438,4.854964017868042,2960.615262031555
151,9136.56916809082,9136.227168083191,9136.163860082626,9136.107437133789,9136.103027105331,9135.59107017517,12082.172872066498,12082.172330141068,,12084.806964159012,,9133.195084095001,9133.5653591156,9133.54933309555,9133.596167087555,9133.5754840374,12084.806723117828,12082.173439979553,2945.603162050247,0.05642294883728027,0.34200000762939453,0.0633080005645752,0.016026020050048828,0.3542490005493164,2940.7130579948425,exp1,summit.olcf.ornl.gov,pilot.0000,re.session.login3.hrlee.018129.0000,unit.000151,0.005546092987060547,0.34382009506225586,4.804972171783447,0.019452810287475586,4.7922539710998535,2945.947897195816
152,9136.584041118622,9136.229309082031,9136.163860082626,9136.107437133789,9136.103027105331,9135.59107017517,12053.906248092651,12053.905663967133,,12056.111755132675,,9133.197719097137,9133.5653591156,9133.54933309555,9133.596167087555,9133.5754840374,12056.111570119858,12053.906848192215,2917.3216228485107,0.05642294883728027,0.35473203659057617,0.06544899940490723,0.016026020050048828,0.35161399841308594,2912.4478340148926,exp1,summit.olcf.ornl.gov,pilot.0000,re.session.login3.hrlee.018129.0000,unit.000152,0.005553007125854492,0.35634493827819824,4.7586140632629395,0.01778697967529297,4.748631954193115,2917.678890943527
153,9136.596997022629,9136.231595039368,9136.163860082626,9136.107437133789,9136.103027105331,9135.59107017517,12416.714081048965,12416.713524103165,,12429.407757043839,,9133.200210094452,9133.5653591156,9133.54933309555,9133.596167087555,9133.5754840374,12429.40704202652,12416.715402126312,3280.116527080536,0.05642294883728027,0.3654019832611084,0.06773495674133301,0.016026020050048828,0.3491230010986328,3275.223175048828,exp1,summit.olcf.ornl.gov,pilot.0000,re.session.login3.hrlee.018129.0000,unit.000153,0.004922151565551758,0.36701393127441406,4.768868923187256,0.01891493797302246,4.758744955062866,3280.4844698905945
154,9136.610196113586,9136.233882188797,9136.163860082626,9136.107437133789,9136.103027105331,9135.59107017517,12400.047176122665,12400.046611070633,,12400.393249988556,,9133.202803134918,9133.5653591156,9133.54933309555,9133.596167087555,9133.5754840374,12400.393002986908,12400.047737121582,3263.4364149570465,0.05642294883728027,0.3763139247894287,0.0700221061706543,0.016026020050048828,0.3465299606323242,3258.320373058319,exp1,summit.olcf.ornl.gov,pilot.0000,re.session.login3.hrlee.018129.0000,unit.000154,0.004673004150390625,0.3779289722442627,5.062896013259888,0.02579188346862793,5.050377130508423,3263.815286874771
155,9136.625065088272,9136.236032009125,9136.163860082626,9136.107437133789,9136.103027105331,9135.59107017517,12400.749866962433,12400.749251127243,,12405.607247114182,,9133.205612182617,9133.5653591156,9133.54933309555,9133.596167087555,9133.5754840374,12405.607079982758,12400.764896154404,3264.124186038971,0.05642294883728027,0.38903307914733887,0.07217192649841309,0.016026020050048828,0.3437209129333496,3258.91552400589,exp1,summit.olcf.ornl.gov,pilot.0000,re.session.login3.hrlee.018129.0000,unit.000155,0.005987882614135742,0.39064788818359375,5.135555982589722,0.01985311508178711,5.121229887008667,3264.5161888599396
156,9136.641147136688,9136.238178014755,9136.163860082626,9136.107437133789,9136.103027105331,9135.59107017517,12091.716552972794,12091.715970039368,,12101.018612146378,,9133.20863199234,9133.5653591156,9133.54933309555,9133.596167087555,9133.5754840374,12101.018198013306,12091.71737408638,2955.0748229026794,0.05642294883728027,0.4029691219329834,0.07431793212890625,0.016026020050048828,0.3407011032104492,2949.8700001239777,exp1,summit.olcf.ornl.gov,pilot.0000,re.session.login3.hrlee.018129.0000,unit.000156,0.005511045455932617,0.4045829772949219,5.124599933624268,0.02582693099975586,5.110342025756836,2955.4803898334503
157,9136.655774116516,9136.240390062332,9136.163860082626,9136.107437133789,9136.103027105331,9135.59107017517,12073.031475067139,12073.030889034271,,12080.740336179733,,9133.211457014084,9133.5653591156,9133.54933309555,9133.596167087555,9133.5754840374,12080.74011015892,12073.032253026962,2936.375114917755,0.05642294883728027,0.41538405418395996,0.07652997970581055,0.016026020050048828,0.3378760814666748,2931.1239318847656,exp1,summit.olcf.ornl.gov,pilot.0000,re.session.login3.hrlee.018129.0000,unit.000157,0.00495600700378418,0.41700196266174316,5.15551495552063,0.023684024810791016,5.140906095504761,2936.7930459976196
158,9136.669855117798,9136.242884159088,9136.163860082626,9136.107437133789,9136.103027105331,9135.59107017517,12055.918585062027,12055.917980194092,,12060.003623008728,,9133.21439909935,9133.5653591156,9133.54933309555,9133.596167087555,9133.5754840374,12060.003398180008,12055.91922712326,2919.248125076294,0.05642294883728027,0.4269709587097168,0.07902407646179199,0.016026020050048828,0.3349339962005615,2913.959886789322,exp1,summit.olcf.ornl.gov,pilot.0000,re.session.login3.hrlee.018129.0000,unit.000158,0.00598907470703125,0.42893004417419434,5.2259521484375,0.02309584617614746,5.215300798416138,2919.677906036377
159,9136.68528008461,9136.245344161987,9136.163860082626,9136.107437133789,9136.103027105331,9135.59107017517,12423.533202171326,12423.532121181488,,12429.407757043839,,9133.217110157013,9133.5653591156,9133.54933309555,9133.596167087555,9133.5754840374,12429.40704202652,12423.533778190613,3286.846841096878,0.05642294883728027,0.43993592262268066,0.08148407936096191,0.016026020050048828,0.33222293853759766,3281.6643121242523,exp1,summit.olcf.ornl.gov,pilot.0000,re.session.login3.hrlee.018129.0000,unit.000159,0.007025003433227539,0.44185900688171387,5.091032028198242,0.01886892318725586,5.076333999633789,3287.2895278930664
160,9136.700203180313,9136.24782204628,9136.163860082626,9136.107437133789,9136.103027105331,9135.59107017517,12413.402862071991,12413.402297973633,,12417.357876062393,,9133.22025513649,9133.5653591156,9133.54933309555,9133.596167087555,9133.5754840374,12417.357517004013,12413.403416156769,3276.7020947933197,0.05642294883728027,0.4523811340332031,0.08396196365356445,0.016026020050048828,0.32907795906066895,3271.3337149620056,exp1,summit.olcf.ornl.gov,pilot.0000,re.session.login3.hrlee.018129.0000,unit.000160,0.005406856536865234,0.4541749954223633,5.302689075469971,0.021326065063476562,5.288938045501709,3277.157161951065
161,9136.713386058807,9136.25111413002,9136.163860082626,9136.107437133789,9136.103027105331,9135.59107017517,12426.540764093399,12426.54019999504,,12429.407757043839,,9133.222952127457,9133.5653591156,9133.54933309555,9133.596167087555,9133.5754840374,12429.40704202652,12426.54162311554,3289.8268139362335,0.05642294883728027,0.46227192878723145,0.08725404739379883,0.016026020050048828,0.32638096809387207,3284.428607225418,exp1,summit.olcf.ornl.gov,pilot.0000,re.session.login3.hrlee.018129.0000,unit.000161,0.005937099456787109,0.46487903594970703,5.276038885116577,0.025610923767089844,5.263009071350098,3290.2925231456757
162,9136.727758169174,9136.254016160965,9136.163860082626,9136.107437133789,9136.103027105331,9135.59107017517,12109.403762102127,12109.403123140335,,12111.760399103165,,9133.225701093674,9133.5653591156,9133.54933309555,9133.596167087555,9133.5754840374,12111.760133981705,12109.404348134995,2972.675364971161,0.05642294883728027,0.4737420082092285,0.09015607833862305,0.016026020050048828,0.32363200187683105,2967.3873898983,exp1,summit.olcf.ornl.gov,pilot.0000,re.session.login3.hrlee.018129.0000,unit.000162,0.00698089599609375,0.4756591320037842,5.1920530796051025,0.024400949478149414,5.179309129714966,2973.1520471572876
163,9136.744196176529,9136.256664991379,9136.163860082626,9136.107437133789,9136.103027105331,9135.59107017517,12087.799775123596,12087.799215078354,,12092.358648061752,,9133.228392124176,9133.5653591156,9133.54933309555,9133.596167087555,9133.5754840374,12092.358374118805,12087.800323963165,2951.055018901825,0.05642294883728027,0.4875311851501465,0.0928049087524414,0.016026020050048828,0.3209409713745117,2945.5635340213776,exp1,summit.olcf.ornl.gov,pilot.0000,re.session.login3.hrlee.018129.0000,unit.000163,0.006556987762451172,0.4895660877227783,5.3686769008636475,0.020344018936157227,5.352231025695801,2951.5454199314117
164,9136.758615016937,9136.259171962738,9136.163860082626,9136.107437133789,9136.103027105331,9135.59107017517,12067.906450033188,12067.905860185623,,12071.113363981247,,9133.231052160263,9133.5653591156,9133.54933309555,9133.596167087555,9133.5754840374,12071.113042116165,12067.907242059708,2931.147245168686,0.05642294883728027,0.49944305419921875,0.09531188011169434,0.016026020050048828,0.3182809352874756,2925.705996990204,exp1,summit.olcf.ornl.gov,pilot.0000,re.session.login3.hrlee.018129.0000,unit.000164,0.0054931640625,0.5013279914855957,5.33158802986145,0.022531986236572266,5.319580078125,2931.650068998337
165,9136.772536039352,9136.26207113266,9136.163860082626,9136.107437133789,9136.103027105331,9135.59107017517,12425.537716150284,12425.537117004395,,12429.407757043839,,9133.23382616043,9133.5653591156,9133.54933309555,9133.596167087555,9133.5754840374,12429.40704202652,12425.538305044174,3288.764580965042,0.05642294883728027,0.5104649066925049,0.09821105003356934,0.016026020050048828,0.3155069351196289,3283.335452079773,exp1,summit.olcf.ornl.gov,pilot.0000,re.session.login3.hrlee.018129.0000,unit.000165,0.0051610469818115234,0.5123839378356934,5.314444065093994,0.019604921340942383,5.302142143249512,3289.277944087982
166,9136.785459041595,9136.264679193497,9136.163860082626,9136.107437133789,9136.103027105331,9135.59107017517,12437.461739063263,12437.461130142212,,12454.83676314354,,9133.236539125443,9133.5653591156,9133.54933309555,9133.596167087555,9133.5754840374,12454.83645105362,12437.46230506897,3300.6756711006165,0.05642294883728027,0.5207798480987549,0.10081911087036133,0.016026020050048828,0.3127939701080322,3295.289365053177,exp1,summit.olcf.ornl.gov,pilot.0000,re.session.login3.hrlee.018129.0000,unit.000166,0.006181001663208008,0.5226800441741943,5.309818983078003,0.024734973907470703,5.294124126434326,3301.1992621421814
167,9136.800389051437,9136.267327070236,9136.163860082626,9136.107437133789,9136.103027105331,9135.59107017517,12436.760315179825,12436.759752988815,,12454.83676314354,,9133.239178180695,9133.5653591156,9133.54933309555,9133.596167087555,9133.5754840374,12454.83645105362,12436.760876178741,3299.959363937378,0.05642294883728027,0.5330619812011719,0.10346698760986328,0.016026020050048828,0.31015491485595703,3294.5857388973236,exp1,summit.olcf.ornl.gov,pilot.0000,re.session.login3.hrlee.018129.0000,unit.000167,0.005231142044067383,0.5350799560546875,5.339534044265747,0.023614883422851562,5.324044942855835,3300.495280981064
168,9136.814013004303,9136.270022153854,9136.163860082626,9136.107437133789,9136.103027105331,9135.59107017517,11977.775799036026,11977.775011062622,,11979.713266134262,,9133.24194598198,9133.5653591156,9133.54933309555,9133.596167087555,9133.5754840374,11979.713138103485,11977.77646112442,2840.960998058319,0.05642294883728027,0.5439908504486084,0.10616207122802734,0.016026020050048828,0.307387113571167,2835.508458852768,exp1,summit.olcf.ornl.gov,pilot.0000,re.session.login3.hrlee.018129.0000,unit.000168,0.0057489871978759766,0.5460488796234131,5.3541741371154785,0.029720067977905273,5.341469049453735,2841.5080749988556
169,9136.831176996231,9136.272567033768,9136.163860082626,9136.107437133789,9136.103027105331,9135.59107017517,12081.971379995346,12081.970836162567,,12084.806964159012,,9133.244589090347,9133.5653591156,9133.54933309555,9133.596167087555,9133.5754840374,12084.806723117828,12081.971934080124,2945.139659166336,0.05642294883728027,0.5586099624633789,0.10870695114135742,0.016026020050048828,0.30474400520324707,2939.748042821884,exp1,summit.olcf.ornl.gov,pilot.0000,re.session.login3.hrlee.018129.0000,unit.000169,0.006074190139770508,0.5603759288787842,5.324973106384277,0.023100852966308594,5.312771797180176,2945.7007069587708
170,9136.846822977066,9136.274847984314,9136.163860082626,9136.107437133789,9136.103027105331,9135.59107017517,12068.510454177856,12068.509618997574,,12071.113363981247,,9133.247339963913,9133.5653591156,9133.54933309555,9133.596167087555,9133.5754840374,12071.113042116165,12068.51099896431,2931.662796020508,0.05642294883728027,0.5719749927520752,0.11098790168762207,0.016026020050048828,0.30199313163757324,2926.1215918064117,exp1,summit.olcf.ornl.gov,pilot.0000,re.session.login3.hrlee.018129.0000,unit.000170,0.005630016326904297,0.573570966720581,5.421537160873413,0.021677017211914062,5.410109996795654,2932.237244129181
171,9136.861361026764,9136.277230024338,9136.163860082626,9136.107437133789,9136.103027105331,9135.59107017517,12223.042844057083,12223.042077064514,,12225.275009155273,,9133.249972105026,9133.5653591156,9133.54933309555,9133.596167087555,9133.5754840374,12225.274881124496,12223.044473171234,3086.1807160377502,0.05642294883728027,0.5841310024261475,0.11336994171142578,0.016026020050048828,0.299360990524292,3080.7186341285706,exp1,summit.olcf.ornl.gov,pilot.0000,re.session.login3.hrlee.018129.0000,unit.000171,0.005530118942260742,0.5859718322753906,5.401531934738159,0.01856088638305664,5.3908069133758545,3086.767818927765
172,9136.875831127167,9136.279392004013,9136.163860082626,9136.107437133789,9136.103027105331,9135.59107017517,12423.231139183044,12423.230591058731,,12429.407757043839,,9133.252778053284,9133.5653591156,9133.54933309555,9133.596167087555,9133.5754840374,12429.40704202652,12423.231896162033,3286.3547599315643,0.05642294883728027,0.5964391231536865,0.11553192138671875,0.016026020050048828,0.2965550422668457,3280.810909986496,exp1,summit.olcf.ornl.gov,pilot.0000,re.session.login3.hrlee.018129.0000,unit.000172,0.005240917205810547,0.5980651378631592,5.4709038734436035,0.02560114860534668,5.4587390422821045,3286.953719139099
173,9136.8901181221,9136.281550168991,9136.163860082626,9136.107437133789,9136.103027105331,9135.59107017517,12426.039005994797,12426.038449048996,,12429.407757043839,,9133.255362987518,9133.5653591156,9133.54933309555,9133.596167087555,9133.5754840374,12429.40704202652,12426.071501970291,3289.148330926895,0.05642294883728027,0.6085679531097412,0.1176900863647461,0.016026020050048828,0.29397010803222656,3283.6176941394806,exp1,summit.olcf.ornl.gov,pilot.0000,re.session.login3.hrlee.018129.0000,unit.000173,0.005212068557739258,0.610192060470581,5.458652019500732,0.022478818893432617,5.446250915527344,3289.7592420578003
174,9136.90458202362,9136.283781051636,9136.163860082626,9136.107437133789,9136.103027105331,9135.59107017517,12099.447838068008,12099.44726896286,,12101.018612146378,,9133.258133172989,9133.5653591156,9133.54933309555,9133.596167087555,9133.5754840374,12101.018198013306,12099.44841003418,2962.5426869392395,0.05642294883728027,0.6208009719848633,0.11992096900939941,0.016026020050048828,0.2911999225616455,2957.06670999527,exp1,summit.olcf.ornl.gov,pilot.0000,re.session.login3.hrlee.018129.0000,unit.000174,0.005527973175048828,0.6224968433380127,5.379615068435669,0.02433300018310547,5.369680166244507,2963.166165828705
175,9136.91919708252,9136.286297082901,9136.163860082626,9136.107437133789,9136.103027105331,9135.59107017517,12082.877247095108,12082.876675128937,,12084.806964159012,,9133.260702133179,9133.5653591156,9133.54933309555,9133.596167087555,9133.5754840374,12084.806723117828,12082.87782216072,2945.9574780464172,0.05642294883728027,0.6328999996185303,0.1224370002746582,0.016026020050048828,0.28863096237182617,2940.402825117111,exp1,summit.olcf.ornl.gov,pilot.0000,re.session.login3.hrlee.018129.0000,unit.000175,0.006937980651855469,0.6348719596862793,5.435807943344116,0.021023035049438477,5.421979904174805,2946.5936529636383
176,9136.936091184616,9136.288714170456,9136.163860082626,9136.107437133789,9136.103027105331,9135.59107017517,12057.55272102356,12057.55217218399,,12060.003623008728,,9133.263532161713,9133.5653591156,9133.54933309555,9133.596167087555,9133.5754840374,12060.003398180008,12057.55350613594,2920.6160809993744,0.05642294883728027,0.6473770141601562,0.12485408782958984,0.016026020050048828,0.2858009338378906,2915.0175540447235,exp1,summit.olcf.ornl.gov,pilot.0000,re.session.login3.hrlee.018129.0000,unit.000176,0.005460977554321289,0.6490631103515625,5.499488830566406,0.022840023040771484,5.4826600551605225,2921.2664189338684
177,9136.950013160706,9136.291697978973,9136.163860082626,9136.107437133789,9136.103027105331,9135.59107017517,12413.904726982117,12413.903957128525,,12417.357876062393,,9133.26638507843,9133.5653591156,9133.54933309555,9133.596167087555,9133.5754840374,12417.357517004013,12413.905496120453,3276.953943967819,0.05642294883728027,0.6583151817321777,0.1278378963470459,0.016026020050048828,0.28294801712036133,3271.343451976776,exp1,summit.olcf.ornl.gov,pilot.0000,re.session.login3.hrlee.018129.0000,unit.000177,0.005836963653564453,0.6607410907745361,5.515340089797974,0.02397894859313965,5.499983072280884,3277.61536192894
178,9136.96444106102,9136.29426908493,9136.163860082626,9136.107437133789,9136.103027105331,9135.59107017517,12436.25882601738,12436.258180141449,,12454.83676314354,,9133.269160032272,9133.5653591156,9133.54933309555,9133.596167087555,9133.5754840374,12454.83645105362,12436.259443998337,3299.293739080429,0.05642294883728027,0.6701719760894775,0.13040900230407715,0.016026020050048828,0.28017306327819824,3293.6007199287415,exp1,summit.olcf.ornl.gov,pilot.0000,re.session.login3.hrlee.018129.0000,unit.000178,0.006501913070678711,0.6721489429473877,5.558136940002441,0.028895139694213867,5.543527841567993,3299.9667098522186
179,9136.980772018433,9136.296878099442,9136.163860082626,9136.107437133789,9136.103027105331,9135.59107017517,12436.359328985214,12436.35876917839,,12454.83676314354,,9133.271785020828,9133.5653591156,9133.54933309555,9133.596167087555,9133.5754840374,12454.83645105362,12436.360131978989,3299.377997159958,0.05642294883728027,0.6838939189910889,0.13301801681518555,0.016026020050048828,0.27754807472229004,3293.7234218120575,exp1,summit.olcf.ornl.gov,pilot.0000,re.session.login3.hrlee.018129.0000,unit.000179,0.011082172393798828,0.6857249736785889,5.549851179122925,0.0257418155670166,5.538318157196045,3300.06467294693
180,9137.002205133438,9136.299081087112,9136.163860082626,9136.107437133789,9136.103027105331,9135.59107017517,12098.945675134659,12098.945028066635,,12101.018612146378,,9133.274603128433,9133.5653591156,9133.54933309555,9133.596167087555,9133.5754840374,12101.018198013306,12098.946521997452,2961.942822933197,0.05642294883728027,0.7031240463256836,0.13522100448608398,0.016026020050048828,0.27472996711730957,2956.316675901413,exp1,summit.olcf.ornl.gov,pilot.0000,re.session.login3.hrlee.018129.0000,unit.000180,0.005990028381347656,0.7047641277313232,5.5890960693359375,0.027376890182495117,5.572535991668701,2962.648465156555
181,9137.019562005997,9136.301438093185,9136.163860082626,9136.107437133789,9136.103027105331,9135.59107017517,12090.110248088837,12090.109699010849,,12092.358648061752,,9133.277302980423,9133.5653591156,9133.54933309555,9133.596167087555,9133.5754840374,12092.358374118805,12090.110792160034,2953.0901370048523,0.05642294883728027,0.7181239128112793,0.13757801055908203,0.016026020050048828,0.2720301151275635,2947.4536788463593,exp1,summit.olcf.ornl.gov,pilot.0000,re.session.login3.hrlee.018129.0000,unit.000181,0.0063190460205078125,0.719763994216919,5.551314115524292,0.027961015701293945,5.539464950561523,2953.810579061508
182,9137.037036180496,9136.303681135178,9136.163860082626,9136.107437133789,9136.103027105331,9135.59107017517,12054.812711000443,12054.8119430542,,12056.111755132675,,9133.279882192612,9133.5653591156,9133.54933309555,9133.596167087555,9133.5754840374,12056.111570119858,12054.81327009201,2917.774906873703,0.05642294883728027,0.7333550453186035,0.13982105255126953,0.016026020050048828,0.2694509029388428,2912.0588891506195,exp1,summit.olcf.ornl.gov,pilot.0000,re.session.login3.hrlee.018129.0000,unit.000182,0.006306886672973633,0.7350101470947266,5.593939781188965,0.024361133575439453,5.577383041381836,2918.5109190940857
183,9137.055567026138,9136.305906057358,9136.163860082626,9136.107437133789,9136.103027105331,9135.59107017517,12396.536412000656,12396.535833120346,,12400.393249988556,,9133.282793998718,9133.5653591156,9133.54933309555,9133.596167087555,9133.5754840374,12400.393002986908,12396.536983966827,3259.4802660942078,0.05642294883728027,0.7496609687805176,0.1420459747314453,0.016026020050048828,0.2665390968322754,3253.883176803589,exp1,summit.olcf.ornl.gov,pilot.0000,re.session.login3.hrlee.018129.0000,unit.000183,0.005346059799194336,0.7513339519500732,5.523567199707031,0.02076888084411621,5.51158595085144,3260.2326979637146
184,9137.069605112076,9136.308163166046,9136.163860082626,9136.107437133789,9136.103027105331,9135.59107017517,12417.015486001968,12417.014671087265,,12429.407757043839,,9133.285490989685,9133.5653591156,9133.54933309555,9133.596167087555,9133.5754840374,12429.40704202652,12417.016035079956,3279.945065975189,0.05642294883728027,0.7614419460296631,0.1443030834197998,0.016026020050048828,0.2638421058654785,3274.3231229782104,exp1,summit.olcf.ornl.gov,pilot.0000,re.session.login3.hrlee.018129.0000,unit.000184,0.00580286979675293,0.7631089687347412,5.545830965042114,0.021047115325927734,5.534171104431152,3280.7090208530426
185,9137.084120988846,9136.310667991638,9136.163860082626,9136.107437133789,9136.103027105331,9135.59107017517,12420.223796129227,12420.2232401371,,12429.407757043839,,9133.288117170334,9133.5653591156,9133.54933309555,9133.596167087555,9133.5754840374,12429.40704202652,12420.224611997604,3283.1391191482544,0.05642294883728027,0.7734529972076416,0.14680790901184082,0.016026020050048828,0.2612159252166748,3277.5401980876923,exp1,summit.olcf.ornl.gov,pilot.0000,re.session.login3.hrlee.018129.0000,unit.000185,0.005413055419921875,0.7753438949584961,5.505648851394653,0.017712116241455078,5.4944000244140625,3283.915405035019
186,9137.096942186356,9136.31330704689,9136.163860082626,9136.107437133789,9136.103027105331,9135.59107017517,12092.622056007385,12092.620598077774,,12101.018612146378,,9133.290778160095,9133.5653591156,9133.54933309555,9133.596167087555,9133.5754840374,12101.018198013306,12092.62279510498,2955.5236558914185,0.05642294883728027,0.783635139465332,0.14944696426391602,0.016026020050048828,0.25855493545532227,2949.8460319042206,exp1,summit.olcf.ornl.gov,pilot.0000,re.session.login3.hrlee.018129.0000,unit.000186,0.005703926086425781,0.7853560447692871,5.577291965484619,0.022916078567504883,5.564887046813965,2956.3114449977875
187,9137.111208200455,9136.315617084503,9136.163860082626,9136.107437133789,9136.103027105331,9135.59107017517,12084.383589029312,12084.383021116257,,12092.358648061752,,9133.29343700409,9133.5653591156,9133.54933309555,9133.596167087555,9133.5754840374,12092.358374118805,12084.38468003273,2947.271812915802,0.05642294883728027,0.7955911159515381,0.15175700187683105,0.016026020050048828,0.25589609146118164,2941.5922310352325,exp1,summit.olcf.ornl.gov,pilot.0000,re.session.login3.hrlee.018129.0000,unit.000187,0.005845785140991211,0.7973132133483887,5.58466100692749,0.01700115203857422,5.573915004730225,2948.0700681209564
188,9137.124236106873,9136.31862616539,9136.163860082626,9136.107437133789,9136.103027105331,9135.59107017517,12062.076454162598,12062.075002193451,,12066.023566007614,,9133.296190023422,9133.5653591156,9133.54933309555,9133.596167087555,9133.5754840374,12066.023368120193,12062.077015161514,2924.9507660865784,0.05642294883728027,0.805609941482544,0.15476608276367188,0.016026020050048828,0.2531430721282959,2919.299822807312,exp1,summit.olcf.ornl.gov,pilot.0000,re.session.login3.hrlee.018129.0000,unit.000188,0.00574493408203125,0.8079469203948975,5.550326108932495,0.016381025314331055,5.538553953170776,2925.760675907135
189,9137.136295080185,9136.322620153427,9136.163860082626,9136.107437133789,9136.103027105331,9135.59107017517,12399.244630098343,12399.244014024734,,12400.393249988556,,9133.299419164658,9133.5653591156,9133.54933309555,9133.596167087555,9133.5754840374,12400.393002986908,12399.24520611763,3262.1077189445496,0.05642294883728027,0.8136749267578125,0.15876007080078125,0.016026020050048828,0.24991393089294434,3256.449968099594,exp1,summit.olcf.ornl.gov,pilot.0000,re.session.login3.hrlee.018129.0000,unit.000189,0.0050449371337890625,0.8166539669036865,5.574647903442383,0.022909164428710938,5.5610671043396,3262.925241947174
190,9137.149284124374,9136.327169179916,9136.163860082626,9136.107437133789,9136.103027105331,9135.59107017517,12414.40658903122,12414.405805110931,,12417.357876062393,,9133.302114963531,9133.5653591156,9133.54933309555,9133.596167087555,9133.5754840374,12417.357517004013,12414.407149076462,3277.256520986557,0.05642294883728027,0.8221149444580078,0.16330909729003906,0.016026020050048828,0.24721813201904297,3271.584177017212,exp1,summit.olcf.ornl.gov,pilot.0000,re.session.login3.hrlee.018129.0000,unit.000190,0.005251884460449219,0.8257429599761963,5.581196069717407,0.019438982009887695,5.568954944610596,3278.0832159519196
191,9137.162510156631,9136.330300092697,9136.163860082626,9136.107437133789,9136.103027105331,9135.59107017517,12423.232429981232,12423.2310090065,,12429.407757043839,,9133.304922103882,9133.5653591156,9133.54933309555,9133.596167087555,9133.5754840374,12429.40704202652,12423.232966184616,3286.068498849869,0.05642294883728027,0.8322100639343262,0.16644001007080078,0.016026020050048828,0.24441099166870117,3280.390201807022,exp1,summit.olcf.ornl.gov,pilot.0000,re.session.login3.hrlee.018129.0000,unit.000191,0.005137920379638672,0.8342921733856201,5.563245058059692,0.018954038619995117,5.549869060516357,3286.9048521518707
192,9137.17435503006,9136.33396100998,9136.163860082626,9136.107437133789,9136.103027105331,9135.59107017517,12095.532418966293,12095.531840085983,,12101.018612146378,,9133.308001995087,9133.5653591156,9133.54933309555,9133.596167087555,9133.5754840374,12101.018198013306,12095.532984972,2958.3574850559235,0.05642294883728027,0.8403940200805664,0.17010092735290527,0.016026020050048828,0.2413311004638672,2952.6777169704437,exp1,summit.olcf.ornl.gov,pilot.0000,re.session.login3.hrlee.018129.0000,unit.000192,0.0055789947509765625,0.843019962310791,5.560966968536377,0.019282102584838867,5.544771909713745,2959.2014429569244
193,9137.187757968903,9136.338066101074,9136.163860082626,9136.107437133789,9136.103027105331,9135.59107017517,12117.229971170425,12117.228940963745,,12119.3294839859,,9133.31070303917,9133.5653591156,9133.54933309555,9133.596167087555,9133.5754840374,12119.329329013824,12117.230808019638,2980.0411829948425,0.05642294883728027,0.8496918678283691,0.17420601844787598,0.016026020050048828,0.23863005638122559,2974.4213671684265,exp1,summit.olcf.ornl.gov,pilot.0000,re.session.login3.hrlee.018129.0000,unit.000193,0.005148172378540039,0.8527867794036865,5.567107915878296,0.017190933227539062,5.552418947219849,2980.8955159187317
194,9137.20011806488,9136.340847969055,9136.163860082626,9136.107437133789,9136.103027105331,9135.59107017517,12062.880761146545,12062.880211114883,,12066.023566007614,,9133.31341600418,9133.5653591156,9133.54933309555,9133.596167087555,9133.5754840374,12066.023368120193,12062.898744106293,2925.680093050003,0.05642294883728027,0.8592700958251953,0.176987886428833,0.016026020050048828,0.2359170913696289,2920.0488469600677,exp1,summit.olcf.ornl.gov,pilot.0000,re.session.login3.hrlee.018129.0000,unit.000194,0.004934072494506836,0.8612198829650879,5.578244924545288,0.020962953567504883,5.557651042938232,2926.542335987091
